,P,Exp P,Log P,Log Exp P
272,0.247984106527668,0.2088607594936709,0.606,0.68
313,0.253093323611307,0.2120253164556962,0.597,0.674
130,0.258675759603849,0.21518987341772153,0.587,0.667
126,0.265772308955619,0.21835443037974683,0.575,0.661
207,0.266061173764893,0.22151898734177214,0.575,0.655
66,0.276153698962807,0.22468354430379747,0.559,0.648
295,0.27979394889725,0.22784810126582278,0.553,0.642
98,0.281530038283673,0.2310126582278481,0.55,0.636
217,0.284097906967054,0.23417721518987342,0.547,0.63
218,0.289085612196062,0.23734177215189872,0.539,0.625
53,0.290440208833479,0.24050632911392406,0.537,0.619
101,0.290661765140078,0.24367088607594936,0.537,0.613
15,0.30237702449259,0.2468354430379747,0.519,0.608
201,0.310850742440808,0.25,0.507,0.602
149,0.311008226141274,0.25316455696202533,0.507,0.597
195,0.311552498603104,0.2563291139240506,0.506,0.591
271,0.313325255253456,0.25949367088607594,0.504,0.586
181,0.316778320856878,0.2626582278481013,0.499,0.581
22,0.319842467885918,0.26582278481012656,0.495,0.575
292,0.320843309170438,0.2689873417721519,0.494,0.57
89,0.320905027123535,0.2721518987341772,0.494,0.565
14,0.321855428586057,0.27531645569620256,0.492,0.56
40,0.32454180501044,0.27848101265822783,0.489,0.555
5,0.332563418695913,0.28164556962025317,0.478,0.55
307,0.335109789163542,0.2848101265822785,0.475,0.545
256,0.340149296337857,0.2879746835443038,0.468,0.541
193,0.341444216868464,0.2911392405063291,0.467,0.536
127,0.346923114820692,0.29430379746835444,0.46,0.531
138,0.350602016745985,0.2974683544303797,0.455,0.527
258,0.352154663508438,0.30063291139240506,0.453,0.522
280,0.357207133024352,0.3037974683544304,0.447,0.517
191,0.363642988580156,0.3069620253164557,0.439,0.513
151,0.373613861923653,0.310126582278481,0.428,0.508
273,0.375609280874455,0.31329113924050633,0.425,0.504
161,0.37608507772848,0.31645569620253167,0.425,0.5
37,0.379836910939259,0.31962025316455694,0.42,0.495
117,0.380528217253453,0.3227848101265823,0.42,0.491
68,0.384469102022641,0.3259493670886076,0.415,0.487
83,0.38686370354884,0.3291139240506329,0.412,0.483
246,0.39740171439219,0.3322784810126582,0.401,0.478
175,0.399288916620659,0.33544303797468356,0.399,0.474
257,0.402418234650458,0.33860759493670883,0.395,0.47
261,0.403201316215341,0.34177215189873417,0.394,0.466
97,0.406671464816749,0.3449367088607595,0.391,0.462
164,0.406718147222281,0.34810126582278483,0.391,0.458
11,0.415682719060985,0.3512658227848101,0.381,0.454
75,0.417261562360874,0.35443037974683544,0.38,0.45
209,0.424208572957576,0.3575949367088608,0.372,0.447
100,0.426893354562885,0.36075949367088606,0.37,0.443
312,0.429620616111363,0.3639240506329114,0.367,0.439
159,0.432967220992844,0.3670886075949367,0.364,0.435
77,0.433195426986385,0.370253164556962,0.363,0.432
2,0.433973625388485,0.37341772151898733,0.363,0.428
110,0.434029016336779,0.37658227848101267,0.362,0.424
243,0.436127075223343,0.379746835443038,0.36,0.421
242,0.43738722425927,0.3829113924050633,0.359,0.417
199,0.445354587398406,0.3860759493670886,0.351,0.413
91,0.44926805820111,0.38924050632911394,0.347,0.41
81,0.452187000537877,0.3924050632911392,0.345,0.406
74,0.453289393303276,0.39556962025316456,0.344,0.403
45,0.456377053462908,0.3987341772151899,0.341,0.399
34,0.471091003546874,0.40189873417721517,0.327,0.396
240,0.475591699000356,0.4050632911392405,0.323,0.392
311,0.476376622465696,0.40822784810126583,0.322,0.389
88,0.477223956998619,0.41139240506329117,0.321,0.386
238,0.47759234694407,0.41455696202531644,0.321,0.382
187,0.479071302551898,0.4177215189873418,0.32,0.379
287,0.485325609099601,0.4208860759493671,0.314,0.376
111,0.48584223757878,0.4240506329113924,0.314,0.373
86,0.488469118072033,0.4272151898734177,0.311,0.369
179,0.489572336924815,0.43037974683544306,0.31,0.366
112,0.490629728318612,0.43354430379746833,0.309,0.363
203,0.490796880691437,0.43670886075949367,0.309,0.36
310,0.497805244454776,0.439873417721519,0.303,0.357
274,0.499220047342423,0.4430379746835443,0.302,0.354
225,0.499450546607704,0.4462025316455696,0.302,0.35
51,0.499854744967251,0.44936708860759494,0.301,0.347
282,0.500324161146358,0.4525316455696203,0.301,0.344
167,0.500688199671758,0.45569620253164556,0.3,0.341
36,0.503183671463161,0.4588607594936709,0.298,0.338
82,0.504656113861634,0.4620253164556962,0.297,0.335
118,0.504771113763069,0.4651898734177215,0.297,0.332
248,0.508058923183134,0.46835443037974683,0.294,0.329
143,0.508303729621767,0.47151898734177217,0.294,0.327
267,0.508678107229043,0.47468354430379744,0.294,0.324
62,0.512945423091535,0.4778481012658228,0.29,0.321
212,0.513787719602668,0.4810126582278481,0.289,0.318
156,0.514759265421093,0.48417721518987344,0.288,0.315
92,0.516242413655868,0.4873417721518987,0.287,0.312
145,0.517615953927809,0.49050632911392406,0.286,0.309
231,0.5191657731414,0.4936708860759494,0.285,0.307
300,0.528382402088536,0.49683544303797467,0.277,0.304
148,0.530273426114108,0.5,0.276,0.301
314,0.530969279060969,0.5031645569620253,0.275,0.298
94,0.532771951681059,0.5063291139240507,0.273,0.296
16,0.535063799493323,0.509493670886076,0.272,0.293
177,0.538571176584462,0.5126582278481012,0.269,0.29
259,0.54641962203471,0.5158227848101266,0.262,0.287
158,0.551612228741806,0.5189873417721519,0.258,0.285
303,0.554808623331376,0.5221518987341772,0.256,0.282
190,0.556056184381403,0.5253164556962026,0.255,0.28
230,0.556359959845454,0.5284810126582279,0.255,0.277
42,0.556726793613235,0.5316455696202531,0.254,0.274
85,0.557306246864387,0.5348101265822784,0.254,0.272
165,0.558468937648728,0.5379746835443038,0.253,0.269
211,0.566248471466196,0.5411392405063291,0.247,0.267
29,0.569165188715887,0.5443037974683544,0.245,0.264
183,0.573696603029674,0.5474683544303798,0.241,0.262
278,0.574137431885145,0.5506329113924051,0.241,0.259
134,0.576630406782344,0.5537974683544303,0.239,0.257
219,0.578031957177284,0.5569620253164557,0.238,0.254
104,0.580354928610347,0.560126582278481,0.236,0.252
236,0.583313036616912,0.5632911392405063,0.234,0.249
44,0.584013194274212,0.5664556962025317,0.234,0.247
306,0.58435275553252,0.569620253164557,0.233,0.244
136,0.586247386552779,0.5727848101265823,0.232,0.242
188,0.586527677162103,0.5759493670886076,0.232,0.24
250,0.586929761980749,0.5791139240506329,0.231,0.237
215,0.589065471671803,0.5822784810126582,0.23,0.235
297,0.589174125681883,0.5854430379746836,0.23,0.233
4,0.59326466349384,0.5886075949367089,0.227,0.23
139,0.594623827566862,0.5917721518987342,0.226,0.228
109,0.595177489297848,0.5949367088607594,0.225,0.226
172,0.598022895626005,0.5981012658227848,0.223,0.223
234,0.598033643624125,0.6012658227848101,0.223,0.221
154,0.599209437001133,0.6044303797468354,0.222,0.219
304,0.60171044187198,0.6075949367088608,0.221,0.216
128,0.604411211510912,0.6107594936708861,0.219,0.214
296,0.606049793623244,0.6139240506329114,0.217,0.212
184,0.606252353028523,0.6170886075949367,0.217,0.21
204,0.607450763404605,0.620253164556962,0.216,0.207
141,0.610583888710972,0.6234177215189873,0.214,0.205
269,0.611040270370568,0.6265822784810127,0.214,0.203
252,0.613679111473741,0.629746835443038,0.212,0.201
146,0.616947817197039,0.6329113924050633,0.21,0.199
206,0.61896146348804,0.6360759493670886,0.208,0.196
54,0.626693799859512,0.6392405063291139,0.203,0.194
196,0.628868425162075,0.6424050632911392,0.201,0.192
49,0.62911472082898,0.6455696202531646,0.201,0.19
8,0.630069389600572,0.6487341772151899,0.201,0.188
227,0.634721472525207,0.6518987341772152,0.197,0.186
48,0.637622152990568,0.6550632911392406,0.195,0.184
253,0.639311195761818,0.6582278481012658,0.194,0.182
232,0.639408125255432,0.6613924050632911,0.194,0.18
173,0.641226361157894,0.6645569620253164,0.193,0.177
169,0.642211488913662,0.6677215189873418,0.192,0.175
47,0.64742490432911,0.6708860759493671,0.189,0.173
301,0.647877738538873,0.6740506329113924,0.189,0.171
305,0.65282532028079,0.6772151898734177,0.185,0.169
210,0.653090841332727,0.680379746835443,0.185,0.167
30,0.655332677963013,0.6835443037974683,0.184,0.165
214,0.659393492275054,0.6867088607594937,0.181,0.163
176,0.662456821284495,0.689873417721519,0.179,0.161
239,0.663579795405195,0.6930379746835443,0.178,0.159
268,0.664107039275239,0.6962025316455697,0.178,0.157
56,0.66546037205458,0.6993670886075949,0.177,0.155
192,0.672724079267773,0.7025316455696202,0.172,0.153
160,0.672890904246565,0.7056962025316456,0.172,0.151
198,0.673072572455119,0.7088607594936709,0.172,0.149
120,0.674042264315187,0.7120253164556962,0.171,0.148
93,0.674692445185568,0.7151898734177216,0.171,0.146
224,0.677178774381399,0.7183544303797469,0.169,0.144
283,0.680612134191044,0.7215189873417721,0.167,0.142
171,0.681992616001591,0.7246835443037974,0.166,0.14
28,0.684079797685109,0.7278481012658228,0.165,0.138
262,0.686674256803394,0.7310126582278481,0.163,0.136
285,0.688110087479159,0.7341772151898734,0.162,0.134
235,0.689373017281521,0.7373417721518988,0.162,0.132
69,0.689812902794257,0.740506329113924,0.161,0.13
222,0.69006780274521,0.7436708860759493,0.161,0.129
264,0.691436448053682,0.7468354430379747,0.16,0.127
103,0.691625819856216,0.75,0.16,0.125
163,0.698761687788276,0.7531645569620253,0.156,0.123
115,0.702263205487008,0.7563291139240507,0.154,0.121
52,0.703418379095987,0.759493670886076,0.153,0.119
260,0.707899416368055,0.7626582278481012,0.15,0.118
221,0.709822127344369,0.7658227848101266,0.149,0.116
59,0.710078621479671,0.7689873417721519,0.149,0.114
135,0.721825941765267,0.7721518987341772,0.142,0.112
266,0.723814417720547,0.7753164556962026,0.14,0.111
288,0.725508711654904,0.7784810126582279,0.139,0.109
129,0.732212814911038,0.7816455696202531,0.135,0.107
60,0.736137886071631,0.7848101265822784,0.133,0.105
116,0.737241184772973,0.7879746835443038,0.132,0.103
293,0.73909392522319,0.7911392405063291,0.131,0.102
162,0.741935779668771,0.7943037974683544,0.13,0.1
290,0.75247059805447,0.7974683544303798,0.124,0.098
124,0.752622619453711,0.8006329113924051,0.123,0.097
61,0.752654516129682,0.8037974683544303,0.123,0.095
35,0.764704492916069,0.8069620253164557,0.117,0.093
90,0.76471331729088,0.810126582278481,0.117,0.091
299,0.770734778018584,0.8132911392405063,0.113,0.09
228,0.773069765350461,0.8164556962025317,0.112,0.088
20,0.780574372830074,0.819620253164557,0.108,0.086
114,0.781440780419392,0.8227848101265823,0.107,0.085
200,0.786360456210174,0.8259493670886076,0.104,0.083
106,0.796567175811225,0.8291139240506329,0.099,0.081
24,0.798978624130089,0.8322784810126582,0.097,0.08
32,0.805573867709682,0.8354430379746836,0.094,0.078
144,0.807486455528937,0.8386075949367089,0.093,0.076
147,0.808215669663109,0.8417721518987342,0.092,0.075
286,0.808713793381687,0.8449367088607594,0.092,0.073
25,0.810384132632908,0.8481012658227848,0.091,0.072
76,0.813735461291837,0.8512658227848101,0.09,0.07
131,0.817032447369843,0.8544303797468354,0.088,0.068
102,0.817521041006565,0.8575949367088608,0.088,0.067
17,0.820393932265029,0.8607594936708861,0.086,0.065
180,0.823500301803741,0.8639240506329114,0.084,0.064
245,0.825991226769662,0.8670886075949367,0.083,0.062
251,0.827547237969475,0.870253164556962,0.082,0.06
284,0.832292755440325,0.8734177215189873,0.08,0.059
23,0.839864671264285,0.8765822784810127,0.076,0.057
247,0.844047220313091,0.879746835443038,0.074,0.056
294,0.849519974695986,0.8829113924050633,0.071,0.054
63,0.852306381635619,0.8860759493670886,0.069,0.053
226,0.853014191751593,0.8892405063291139,0.069,0.051
9,0.854028702490436,0.8924050632911392,0.069,0.049
50,0.860790586630102,0.8955696202531646,0.065,0.048
291,0.864006254811752,0.8987341772151899,0.063,0.046
202,0.864095996884796,0.9018987341772152,0.063,0.045
153,0.866147428685366,0.9050632911392406,0.062,0.043
166,0.866386800194238,0.9082278481012658,0.062,0.042
46,0.866391842726815,0.9113924050632911,0.062,0.04
155,0.881678619270742,0.9145569620253164,0.055,0.039
237,0.884477278729879,0.9177215189873418,0.053,0.037
281,0.886934330584636,0.9208860759493671,0.052,0.036
223,0.900620293992792,0.9240506329113924,0.045,0.034
70,0.902229610093588,0.9272151898734177,0.045,0.033
80,0.912628166041372,0.930379746835443,0.04,0.031
26,0.91882313535365,0.9335443037974683,0.037,0.03
64,0.921243891790147,0.9367088607594937,0.036,0.028
298,0.922061780217091,0.939873417721519,0.035,0.027
205,0.922874462205248,0.9430379746835443,0.035,0.025
270,0.930046328415759,0.9462025316455697,0.031,0.024
185,0.930674354634616,0.9493670886075949,0.031,0.023
71,0.935447389353151,0.9525316455696202,0.029,0.021
113,0.941475406942474,0.9556962025316456,0.026,0.02
43,0.948037843410119,0.9588607594936709,0.023,0.018
197,0.949189123964016,0.9620253164556962,0.023,0.017
315,0.950396187608935,0.9651898734177216,0.022,0.015
182,0.953674891828833,0.9683544303797469,0.021,0.014
157,0.956428282865188,0.9715189873417721,0.019,0.013
31,0.96679683571011,0.9746835443037974,0.015,0.011
233,0.968864518763422,0.9778481012658228,0.014,0.01
186,0.970548055476443,0.9810126582278481,0.013,0.008
125,0.971868986367862,0.9841772151898734,0.012,0.007
174,0.978106463090089,0.9873417721518988,0.01,0.006
12,0.979824481399464,0.990506329113924,0.009,0.004
279,0.981197682004185,0.9936708860759493,0.008,0.003
119,0.985757549420241,0.9968354430379747,0.006,0.001
73,0.995903620587644,1.0,0.002,-0.0
