,P,Exp P,Log P,Log Exp P
46,0.341913409949627,0.3906810035842294,0.466,0.408
120,0.343175624556114,0.3942652329749104,0.464,0.404
136,0.345477088739151,0.3978494623655914,0.462,0.4
97,0.350923384725081,0.4014336917562724,0.455,0.396
56,0.354735232193331,0.4050179211469534,0.45,0.393
40,0.360759162917791,0.40860215053763443,0.443,0.389
4,0.362212227608554,0.4121863799283154,0.441,0.385
233,0.363967076932479,0.4157706093189964,0.439,0.381
194,0.364405778860821,0.41935483870967744,0.438,0.377
81,0.366403071904386,0.4229390681003584,0.436,0.374
27,0.368213131628327,0.4265232974910394,0.434,0.37
188,0.372909177781631,0.43010752688172044,0.428,0.366
256,0.374075001177105,0.4336917562724014,0.427,0.363
208,0.374084813804522,0.43727598566308246,0.427,0.359
39,0.379234619131824,0.44086021505376344,0.421,0.356
123,0.380204351272415,0.4444444444444444,0.42,0.352
112,0.381724301722493,0.44802867383512546,0.418,0.349
79,0.383147406458979,0.45161290322580644,0.417,0.345
227,0.386700757089601,0.4551971326164875,0.413,0.342
264,0.388331036713944,0.45878136200716846,0.411,0.338
113,0.390480582728503,0.46236559139784944,0.408,0.335
204,0.390761518105642,0.4659498207885305,0.408,0.332
241,0.392593424398684,0.46953405017921146,0.406,0.328
147,0.396166766659488,0.4731182795698925,0.402,0.325
23,0.39773915283728,0.4767025089605735,0.4,0.322
145,0.398956819088861,0.48028673835125446,0.399,0.318
234,0.400216440000823,0.4838709677419355,0.398,0.315
26,0.400573525881693,0.4874551971326165,0.397,0.312
6,0.407850393306283,0.4910394265232975,0.389,0.309
139,0.439961418638509,0.4946236559139785,0.357,0.306
100,0.448045084827199,0.4982078853046595,0.349,0.303
70,0.4483217,0.5017921146953405,0.348,0.299
196,0.448944079431125,0.5053763440860215,0.348,0.296
96,0.455332674056064,0.5089605734767025,0.342,0.293
86,0.457201542938988,0.5125448028673835,0.34,0.29
52,0.457458099602748,0.5161290322580645,0.34,0.287
69,0.461852910496726,0.5197132616487455,0.335,0.284
152,0.463820801142821,0.5232974910394266,0.334,0.281
2,0.46409315182262,0.5268817204301075,0.333,0.278
3,0.464590356681592,0.5304659498207885,0.333,0.275
224,0.472200615108995,0.5340501792114696,0.326,0.272
9,0.479167018677121,0.5376344086021505,0.32,0.27
213,0.483470682702274,0.5412186379928315,0.316,0.267
235,0.484612446918172,0.5448028673835126,0.315,0.264
37,0.48558062438504,0.5483870967741935,0.314,0.261
258,0.492770322534046,0.5519713261648745,0.307,0.258
237,0.495991045172833,0.5555555555555556,0.305,0.255
89,0.500297959804862,0.5591397849462365,0.301,0.252
143,0.508251854110727,0.5627240143369175,0.294,0.25
198,0.509114579707298,0.5663082437275986,0.293,0.247
49,0.512069542333597,0.5698924731182796,0.291,0.244
257,0.512552666940326,0.5734767025089605,0.29,0.241
169,0.51298244016697,0.5770609318996416,0.29,0.239
106,0.514299597734659,0.5806451612903226,0.289,0.236
90,0.516031774258636,0.5842293906810035,0.287,0.233
126,0.518161585215314,0.5878136200716846,0.286,0.231
181,0.528921807295867,0.5913978494623656,0.277,0.228
132,0.530008737178202,0.5949820788530465,0.276,0.225
248,0.544105254640803,0.5985663082437276,0.264,0.223
215,0.544750078488091,0.6021505376344086,0.264,0.22
160,0.545946531657819,0.6057347670250897,0.263,0.218
94,0.546407354668992,0.6093189964157706,0.262,0.215
18,0.558994834015101,0.6129032258064516,0.253,0.213
80,0.564011207046749,0.6164874551971327,0.249,0.21
31,0.566149541783973,0.6200716845878136,0.247,0.208
55,0.569757828126529,0.6236559139784946,0.244,0.205
155,0.573099480388478,0.6272401433691757,0.242,0.203
138,0.573525719656753,0.6308243727598566,0.241,0.2
247,0.575860440850445,0.6344086021505376,0.24,0.198
259,0.576912695647731,0.6379928315412187,0.239,0.195
47,0.57691715408043,0.6415770609318996,0.239,0.193
99,0.577416863945088,0.6451612903225806,0.239,0.19
211,0.577562454605977,0.6487455197132617,0.238,0.188
269,0.580386535985596,0.6523297491039427,0.236,0.186
125,0.580982722894262,0.6559139784946236,0.236,0.183
85,0.583913737807298,0.6594982078853047,0.234,0.181
201,0.586536404242084,0.6630824372759857,0.232,0.178
174,0.591909078967271,0.6666666666666666,0.228,0.176
253,0.59254696586814,0.6702508960573477,0.227,0.174
33,0.594511765514849,0.6738351254480287,0.226,0.171
245,0.605777619180722,0.6774193548387096,0.218,0.169
191,0.606234732008136,0.6810035842293907,0.217,0.167
131,0.607111873480902,0.6845878136200717,0.217,0.165
68,0.607347811239854,0.6881720430107527,0.217,0.162
229,0.60771444041543,0.6917562724014337,0.216,0.16
223,0.608008660867754,0.6953405017921147,0.216,0.158
216,0.609079847677732,0.6989247311827957,0.215,0.156
35,0.610559894776848,0.7025089605734767,0.214,0.153
72,0.611278155032632,0.7060931899641577,0.214,0.151
67,0.619642615634905,0.7096774193548387,0.208,0.149
161,0.625256770972433,0.7132616487455197,0.204,0.147
92,0.628521040416295,0.7168458781362007,0.202,0.145
230,0.631569797904175,0.7204301075268817,0.2,0.142
171,0.634256167439163,0.7240143369175627,0.198,0.14
243,0.640767114922622,0.7275985663082437,0.193,0.138
186,0.644171717285753,0.7311827956989247,0.191,0.136
13,0.646123102711461,0.7347670250896058,0.19,0.134
266,0.649533834109047,0.7383512544802867,0.187,0.132
212,0.652553741852185,0.7419354838709677,0.185,0.13
24,0.654601809302905,0.7455197132616488,0.184,0.128
22,0.661531841758292,0.7491039426523297,0.179,0.125
210,0.663580530807972,0.7526881720430108,0.178,0.123
58,0.666950577688837,0.7562724014336918,0.176,0.121
222,0.66793083460909,0.7598566308243727,0.175,0.119
66,0.673519455625845,0.7634408602150538,0.172,0.117
21,0.678474520147863,0.7670250896057348,0.168,0.115
140,0.683817810681422,0.7706093189964157,0.165,0.113
91,0.68835031251439,0.7741935483870968,0.162,0.111
1,0.693924729862814,0.7777777777777778,0.159,0.109
199,0.695082111865168,0.7813620071684588,0.158,0.107
170,0.698930357784404,0.7849462365591398,0.156,0.105
48,0.702038902542084,0.7885304659498208,0.154,0.103
114,0.702648411695405,0.7921146953405018,0.153,0.101
219,0.705739634868402,0.7956989247311828,0.151,0.099
75,0.715542094484343,0.7992831541218638,0.145,0.097
115,0.716151328309933,0.8028673835125448,0.145,0.095
220,0.716227523390354,0.8064516129032258,0.145,0.093
190,0.744459952503361,0.8100358422939068,0.128,0.091
107,0.745505371057752,0.8136200716845878,0.128,0.09
142,0.751929146645764,0.8172043010752689,0.124,0.088
182,0.773930215675164,0.8207885304659498,0.111,0.086
124,0.777498757943056,0.8243727598566308,0.109,0.084
250,0.779747218354171,0.8279569892473119,0.108,0.082
261,0.788765355730029,0.8315412186379928,0.103,0.08
239,0.795458731823005,0.8351254480286738,0.099,0.078
262,0.804703887929585,0.8387096774193549,0.094,0.076
183,0.81025937269693,0.8422939068100358,0.091,0.075
88,0.810672060465544,0.8458781362007168,0.091,0.073
41,0.82459764720158,0.8494623655913979,0.084,0.071
246,0.826908462973393,0.8530465949820788,0.083,0.069
271,0.834214470969415,0.8566308243727598,0.079,0.067
205,0.842038436409241,0.8602150537634409,0.075,0.065
25,0.844540783451075,0.8637992831541219,0.073,0.064
240,0.845792065763108,0.8673835125448028,0.073,0.062
231,0.859139659251091,0.8709677419354839,0.066,0.06
167,0.86301017512471,0.8745519713261649,0.064,0.058
278,0.866532762608858,0.8781362007168458,0.062,0.056
127,0.869450724665582,0.8817204301075269,0.061,0.055
128,0.869822898177956,0.8853046594982079,0.061,0.053
249,0.87008061044295,0.8888888888888888,0.06,0.051
122,0.882516403979636,0.8924731182795699,0.054,0.049
200,0.889056407471127,0.8960573476702509,0.051,0.048
221,0.891076746331474,0.899641577060932,0.05,0.046
193,0.893551706196235,0.9032258064516129,0.049,0.044
110,0.89947960439741,0.9068100358422939,0.046,0.042
121,0.900449531859387,0.910394265232975,0.046,0.041
137,0.907584986497333,0.9139784946236559,0.042,0.039
63,0.9264234014353,0.9175627240143369,0.033,0.037
7,0.926864856154463,0.921146953405018,0.033,0.036
179,0.931494524613308,0.9247311827956989,0.031,0.034
232,0.942091511189548,0.9283154121863799,0.026,0.032
172,0.946025778341632,0.931899641577061,0.024,0.031
144,0.947688016182449,0.9354838709677419,0.023,0.029
277,0.952180783705193,0.9390681003584229,0.021,0.027
154,0.953979760008338,0.942652329749104,0.02,0.026
45,0.95500591463956,0.946236559139785,0.02,0.024
28,0.960473691312892,0.9498207885304659,0.018,0.022
260,0.961229445401776,0.953405017921147,0.017,0.021
255,0.96444094852117,0.956989247311828,0.016,0.019
30,0.979385717590484,0.9605734767025089,0.009,0.017
103,0.97941232909732,0.96415770609319,0.009,0.016
202,0.981982061035049,0.967741935483871,0.008,0.014
59,0.982633066247194,0.9713261648745519,0.008,0.013
62,0.988370073469416,0.974910394265233,0.005,0.011
32,0.988555809004529,0.978494623655914,0.005,0.009
272,0.989097061359339,0.982078853046595,0.005,0.008
118,0.989541824805999,0.985663082437276,0.005,0.006
176,0.990706045415816,0.989247311827957,0.004,0.005
36,0.993602040480127,0.992831541218638,0.003,0.003
217,0.996529296003424,0.996415770609319,0.002,0.002
162,0.997397449723337,1.0,0.001,-0.0
