,P,Exp P,Log P,Log Exp P
246,0.177117608775904,0.1693548387096774,0.752,0.771
143,0.181833560783323,0.17338709677419356,0.74,0.761
89,0.186176490844428,0.1774193548387097,0.73,0.751
224,0.189056536132953,0.1814516129032258,0.723,0.741
114,0.1894929554718,0.18548387096774194,0.722,0.732
141,0.195708064092425,0.18951612903225806,0.708,0.722
168,0.198981700814848,0.1935483870967742,0.701,0.713
23,0.199317723391984,0.1975806451612903,0.7,0.704
49,0.200266484660831,0.20161290322580644,0.698,0.695
195,0.201676861795803,0.2056451612903226,0.695,0.687
99,0.206014227165845,0.20967741935483872,0.686,0.678
133,0.209645963517919,0.21370967741935484,0.679,0.67
7,0.209896315205572,0.21774193548387097,0.678,0.662
12,0.21017375674381,0.2217741935483871,0.677,0.654
32,0.214998085452277,0.22580645161290322,0.668,0.646
221,0.217781557117068,0.22983870967741934,0.662,0.639
9,0.220626116321709,0.23387096774193547,0.656,0.631
187,0.226184881969004,0.23790322580645162,0.646,0.624
201,0.232673002739491,0.24193548387096775,0.633,0.616
178,0.235372175085455,0.24596774193548387,0.628,0.609
39,0.235816243393641,0.25,0.627,0.602
45,0.239703051513818,0.2540322580645161,0.62,0.595
119,0.248206879603146,0.25806451612903225,0.605,0.588
151,0.254113167087912,0.2620967741935484,0.595,0.582
82,0.25504381453941,0.2661290322580645,0.593,0.575
68,0.256390885627397,0.2701612903225806,0.591,0.568
213,0.261488226235087,0.27419354838709675,0.583,0.562
109,0.262040811242625,0.2782258064516129,0.582,0.556
157,0.273210395076228,0.28225806451612906,0.564,0.549
115,0.277732251355473,0.2862903225806452,0.556,0.543
165,0.278821783325756,0.2903225806451613,0.555,0.537
56,0.280558041360123,0.29435483870967744,0.552,0.531
159,0.282417639518841,0.29838709677419356,0.549,0.525
181,0.283990887037378,0.3024193548387097,0.547,0.519
34,0.284498763322512,0.3064516129032258,0.546,0.514
172,0.29126773046649,0.31048387096774194,0.536,0.508
91,0.293397890142294,0.31451612903225806,0.533,0.502
127,0.299147097232507,0.3185483870967742,0.524,0.497
35,0.299794323384067,0.3225806451612903,0.523,0.491
52,0.302523852478395,0.32661290322580644,0.519,0.486
13,0.304726191047126,0.33064516129032256,0.516,0.481
69,0.304852039454997,0.3346774193548387,0.516,0.475
123,0.308707254495271,0.3387096774193548,0.51,0.47
107,0.313039579297893,0.34274193548387094,0.504,0.465
117,0.317208920398183,0.3467741935483871,0.499,0.46
14,0.322085748982096,0.35080645161290325,0.492,0.455
160,0.322599594843829,0.3548387096774194,0.491,0.45
158,0.326073229830386,0.3588709677419355,0.487,0.445
185,0.328760410863352,0.3629032258064516,0.483,0.44
101,0.328869070019428,0.36693548387096775,0.483,0.435
90,0.338864376011658,0.3709677419354839,0.47,0.431
223,0.341278646924082,0.375,0.467,0.426
175,0.341799660703018,0.3790322580645161,0.466,0.421
0,0.343605303243398,0.38306451612903225,0.464,0.417
54,0.346213197270391,0.3870967741935484,0.461,0.412
203,0.347303027619412,0.3911290322580645,0.459,0.408
169,0.352956688590142,0.3951612903225806,0.452,0.403
66,0.362823578791426,0.39919354838709675,0.44,0.399
103,0.368391790922583,0.4032258064516129,0.434,0.394
122,0.374137953508235,0.40725806451612906,0.427,0.39
167,0.379580397332706,0.4112903225806452,0.421,0.386
111,0.383878143497083,0.4153225806451613,0.416,0.382
202,0.388023888816339,0.41935483870967744,0.411,0.377
208,0.396723335427821,0.42338709677419356,0.402,0.373
76,0.397061818079359,0.4274193548387097,0.401,0.369
10,0.400664279145127,0.4314516129032258,0.397,0.365
218,0.400872839509546,0.43548387096774194,0.397,0.361
102,0.405119823411403,0.43951612903225806,0.392,0.357
26,0.407336199601097,0.4435483870967742,0.39,0.353
245,0.407571608665818,0.4475806451612903,0.39,0.349
230,0.410678948180786,0.45161290322580644,0.386,0.345
25,0.411232600508451,0.45564516129032256,0.386,0.341
74,0.413280379928123,0.4596774193548387,0.384,0.338
92,0.415191419840375,0.4637096774193548,0.382,0.334
28,0.41711384456001,0.46774193548387094,0.38,0.33
132,0.418958358366802,0.4717741935483871,0.378,0.326
129,0.421832325249124,0.47580645161290325,0.375,0.323
59,0.425525648341725,0.4798387096774194,0.371,0.319
186,0.426272649114058,0.4838709677419355,0.37,0.315
88,0.427347931491674,0.4879032258064516,0.369,0.312
84,0.444443334102326,0.49193548387096775,0.352,0.308
206,0.447829924001556,0.4959677419354839,0.349,0.305
3,0.450226880836977,0.5,0.347,0.301
189,0.453916526415912,0.5040322580645161,0.343,0.298
166,0.4564205901954,0.5080645161290323,0.341,0.294
177,0.465089460145804,0.5120967741935484,0.332,0.291
194,0.465202180131488,0.5161290322580645,0.332,0.287
16,0.472471609696008,0.5201612903225806,0.326,0.284
244,0.475266647618769,0.5241935483870968,0.323,0.281
60,0.476575130009369,0.5282258064516129,0.322,0.277
144,0.478152490542146,0.532258064516129,0.32,0.274
24,0.486785154381595,0.5362903225806451,0.313,0.271
22,0.496629914433873,0.5403225806451613,0.304,0.267
53,0.502214311949829,0.5443548387096774,0.299,0.264
37,0.509089253929874,0.5483870967741935,0.293,0.261
118,0.511706408059914,0.5524193548387096,0.291,0.258
47,0.512744492320105,0.5564516129032258,0.29,0.255
164,0.51796305139259,0.5604838709677419,0.286,0.251
231,0.520006654978361,0.5645161290322581,0.284,0.248
29,0.522172698118624,0.5685483870967742,0.282,0.245
243,0.523501967639511,0.5725806451612904,0.281,0.242
192,0.526548359457496,0.5766129032258065,0.279,0.239
131,0.54004437436969,0.5806451612903226,0.268,0.236
222,0.540102218985484,0.5846774193548387,0.268,0.233
121,0.555605836497447,0.5887096774193549,0.255,0.23
137,0.5613451,0.592741935483871,0.251,0.227
6,0.563019803498798,0.5967741935483871,0.249,0.224
38,0.56475110614842,0.6008064516129032,0.248,0.221
216,0.56484821636002,0.6048387096774194,0.248,0.218
83,0.569846429337148,0.6088709677419355,0.244,0.215
180,0.572504266485028,0.6129032258064516,0.242,0.213
138,0.574213018700782,0.6169354838709677,0.241,0.21
20,0.574778620312776,0.6209677419354839,0.24,0.207
31,0.577229681397076,0.625,0.239,0.204
207,0.582317716666148,0.6290322580645161,0.235,0.201
126,0.587947297738559,0.6330645161290323,0.231,0.199
174,0.590728732814793,0.6370967741935484,0.229,0.196
184,0.5926844457125,0.6411290322580645,0.227,0.193
236,0.594193640276488,0.6451612903225806,0.226,0.19
128,0.594859490125825,0.6491935483870968,0.226,0.188
233,0.59553544489027,0.6532258064516129,0.225,0.185
44,0.596061022662535,0.657258064516129,0.225,0.182
173,0.599522214505471,0.6612903225806451,0.222,0.18
63,0.602709896699524,0.6653225806451613,0.22,0.177
149,0.603182991173418,0.6693548387096774,0.22,0.174
204,0.607510241074355,0.6733870967741935,0.216,0.172
156,0.607692177729271,0.6774193548387096,0.216,0.169
237,0.610684318379455,0.6814516129032258,0.214,0.167
57,0.616504592223501,0.6854838709677419,0.21,0.164
148,0.619856653447678,0.6895161290322581,0.208,0.161
70,0.62726913760806,0.6935483870967742,0.203,0.159
36,0.62728577791265,0.6975806451612904,0.203,0.156
200,0.628667182210548,0.7016129032258065,0.202,0.154
48,0.629134674712604,0.7056451612903226,0.201,0.151
229,0.635289612340775,0.7096774193548387,0.197,0.149
87,0.635426374876203,0.7137096774193549,0.197,0.146
67,0.636079862634069,0.717741935483871,0.196,0.144
232,0.636742635659148,0.7217741935483871,0.196,0.142
62,0.637418217328415,0.7258064516129032,0.196,0.139
130,0.647856085267906,0.7298387096774194,0.189,0.137
217,0.64818056768626,0.7338709677419355,0.188,0.134
205,0.652840789697267,0.7379032258064516,0.185,0.132
43,0.658139027081021,0.7419354838709677,0.182,0.13
15,0.661376925580699,0.7459677419354839,0.18,0.127
21,0.662697311945824,0.75,0.179,0.125
219,0.674656525729707,0.7540322580645161,0.171,0.123
140,0.677226985695416,0.7580645161290323,0.169,0.12
247,0.68045698983776,0.7620967741935484,0.167,0.118
4,0.682920965957639,0.7661290322580645,0.166,0.116
75,0.686863571090052,0.7701612903225806,0.163,0.113
191,0.688387856981934,0.7741935483870968,0.162,0.111
188,0.688849799037047,0.7782258064516129,0.162,0.109
199,0.689699233246816,0.782258064516129,0.161,0.107
61,0.691870433889344,0.7862903225806451,0.16,0.104
113,0.694711105717943,0.7903225806451613,0.158,0.102
30,0.695408397296765,0.7943548387096774,0.158,0.1
179,0.696592898045514,0.7983870967741935,0.157,0.098
86,0.705760986164512,0.8024193548387096,0.151,0.096
227,0.712405405793822,0.8064516129032258,0.147,0.093
135,0.7125985,0.8104838709677419,0.147,0.091
96,0.718613285667739,0.8145161290322581,0.144,0.089
100,0.719278239334092,0.8185483870967742,0.143,0.087
171,0.720435939792383,0.8225806451612904,0.142,0.085
1,0.721915128035953,0.8266129032258065,0.142,0.083
215,0.722781915736263,0.8306451612903226,0.141,0.081
64,0.72972582290738,0.8346774193548387,0.137,0.078
110,0.732366594090824,0.8387096774193549,0.135,0.076
196,0.734244484140611,0.842741935483871,0.134,0.074
152,0.738370161274132,0.8467741935483871,0.132,0.072
97,0.766593470372393,0.8508064516129032,0.115,0.07
234,0.774141228588422,0.8548387096774194,0.111,0.068
94,0.77474580704186,0.8588709677419355,0.111,0.066
242,0.784690279967295,0.8629032258064516,0.105,0.064
142,0.792325810887925,0.8669354838709677,0.101,0.062
239,0.801439087874057,0.8709677419354839,0.096,0.06
210,0.804161027860756,0.875,0.095,0.058
155,0.807141637875595,0.8790322580645161,0.093,0.056
27,0.816262707113035,0.8830645161290323,0.088,0.054
11,0.819972287709127,0.8870967741935484,0.086,0.052
226,0.82783476678022,0.8911290322580645,0.082,0.05
240,0.83508010863268,0.8951612903225806,0.078,0.048
154,0.83554985587465,0.8991935483870968,0.078,0.046
197,0.836912709940562,0.9032258064516129,0.077,0.044
220,0.843008923912128,0.907258064516129,0.074,0.042
18,0.851095235758234,0.9112903225806451,0.07,0.04
125,0.875970792243836,0.9153225806451613,0.058,0.038
19,0.883474035525374,0.9193548387096774,0.054,0.037
139,0.884851930208614,0.9233870967741935,0.053,0.035
8,0.890182678492075,0.9274193548387096,0.051,0.033
241,0.897810090580524,0.9314516129032258,0.047,0.031
190,0.89912535468857,0.9354838709677419,0.046,0.029
112,0.905447236034754,0.9395161290322581,0.043,0.027
214,0.905630269103676,0.9435483870967742,0.043,0.025
182,0.906408180418972,0.9475806451612904,0.043,0.023
116,0.909920356544823,0.9516129032258065,0.041,0.022
153,0.912914479141759,0.9556451612903226,0.04,0.02
108,0.918561082165248,0.9596774193548387,0.037,0.018
161,0.918684347223588,0.9637096774193549,0.037,0.016
73,0.920162230114231,0.967741935483871,0.036,0.014
58,0.925923939498065,0.9717741935483871,0.033,0.012
85,0.933605866728018,0.9758064516129032,0.03,0.011
80,0.934016466091892,0.9798387096774194,0.03,0.009
5,0.952306881880854,0.9838709677419355,0.021,0.007
65,0.957699505998765,0.9879032258064516,0.019,0.005
42,0.973315594084547,0.9919354838709677,0.012,0.004
228,0.978883013780742,0.9959677419354839,0.009,0.002
33,0.982787408578227,1.0,0.008,-0.0
