,P,Exp P,Log P,Log Exp P
7,0.535900006867323,0.4772727272727273,0.271,0.321
198,0.536260222564491,0.4805194805194805,0.271,0.318
245,0.54079960723705,0.4837662337662338,0.267,0.315
146,0.543330627093654,0.487012987012987,0.265,0.312
153,0.544763846049633,0.4902597402597403,0.264,0.31
242,0.547229347945275,0.4935064935064935,0.262,0.307
13,0.54845218806528,0.4967532467532468,0.261,0.304
93,0.549139756244511,0.5,0.26,0.301
179,0.549300992664693,0.5032467532467533,0.26,0.298
262,0.554980472342364,0.5064935064935064,0.256,0.295
126,0.564868099631893,0.5097402597402597,0.248,0.293
249,0.565506525182828,0.512987012987013,0.248,0.29
196,0.567433082829263,0.5162337662337663,0.246,0.287
69,0.567501062781328,0.5194805194805194,0.246,0.284
227,0.57095368383367,0.5227272727272727,0.243,0.282
71,0.572068523221206,0.525974025974026,0.243,0.279
170,0.575224377185616,0.5292207792207793,0.24,0.276
289,0.576928362732253,0.5324675324675324,0.239,0.274
120,0.577016497874713,0.5357142857142857,0.239,0.271
158,0.577931949943551,0.538961038961039,0.238,0.268
150,0.578378765550618,0.5422077922077922,0.238,0.266
279,0.581624815480587,0.5454545454545454,0.235,0.263
238,0.582932333250135,0.5487012987012987,0.234,0.261
217,0.583810209498176,0.551948051948052,0.234,0.258
260,0.586501761439952,0.5551948051948052,0.232,0.256
54,0.588000066380473,0.5584415584415584,0.231,0.253
295,0.588342774713672,0.5616883116883117,0.23,0.251
60,0.588663394595178,0.564935064935065,0.23,0.248
90,0.589830120812731,0.5681818181818182,0.229,0.246
88,0.594580719501748,0.5714285714285714,0.226,0.243
302,0.595168123257647,0.5746753246753247,0.225,0.241
252,0.595307827797399,0.577922077922078,0.225,0.238
274,0.59723539513414,0.5811688311688312,0.224,0.236
183,0.598373046870879,0.5844155844155844,0.223,0.233
297,0.601128211705602,0.5876623376623377,0.221,0.231
29,0.601335648918098,0.5909090909090909,0.221,0.228
259,0.60565461233697,0.5941558441558441,0.218,0.226
216,0.611365040723354,0.5974025974025974,0.214,0.224
165,0.612085613254031,0.6006493506493507,0.213,0.221
167,0.612448896578877,0.6038961038961039,0.213,0.219
248,0.612567186698913,0.6071428571428571,0.213,0.217
257,0.614735184842085,0.6103896103896104,0.211,0.214
127,0.617093422182959,0.6136363636363636,0.21,0.212
210,0.619837526949001,0.6168831168831169,0.208,0.21
254,0.623082520725287,0.6201298701298701,0.205,0.208
1,0.623185683977604,0.6233766233766234,0.205,0.205
72,0.625419829797359,0.6266233766233766,0.204,0.203
214,0.627516218205265,0.6298701298701299,0.202,0.201
42,0.628034679424517,0.6331168831168831,0.202,0.199
157,0.633952568524976,0.6363636363636364,0.198,0.196
26,0.637304008604112,0.6396103896103896,0.196,0.194
247,0.640539178187269,0.6428571428571429,0.193,0.192
78,0.644039208446576,0.6461038961038961,0.191,0.19
298,0.644839276183881,0.6493506493506493,0.191,0.188
95,0.644996497363742,0.6525974025974026,0.19,0.185
15,0.648606340318361,0.6558441558441559,0.188,0.183
40,0.651680692638021,0.6590909090909091,0.186,0.181
149,0.651977864450946,0.6623376623376623,0.186,0.179
73,0.656224646080382,0.6655844155844156,0.183,0.177
70,0.657361338524742,0.6688311688311688,0.182,0.175
172,0.661656127154183,0.672077922077922,0.179,0.173
119,0.666649373018255,0.6753246753246753,0.176,0.17
75,0.669155827371909,0.6785714285714286,0.174,0.168
173,0.66995285159174,0.6818181818181818,0.174,0.166
104,0.672296095440439,0.685064935064935,0.172,0.164
129,0.674487323266913,0.6883116883116883,0.171,0.162
0,0.675041439996196,0.6915584415584416,0.171,0.16
107,0.6750689802708,0.6948051948051948,0.171,0.158
134,0.675230978547973,0.698051948051948,0.171,0.156
171,0.679901261094486,0.7012987012987013,0.168,0.154
186,0.6800859,0.7045454545454546,0.167,0.152
222,0.681376959615773,0.7077922077922078,0.167,0.15
282,0.681672643553096,0.711038961038961,0.166,0.148
68,0.68648220762274,0.7142857142857143,0.163,0.146
130,0.691919670764971,0.7175324675324676,0.16,0.144
102,0.693337444215098,0.7207792207792207,0.159,0.142
47,0.693579724808818,0.724025974025974,0.159,0.14
281,0.693912863042353,0.7272727272727273,0.159,0.138
50,0.694595002455093,0.7305194805194806,0.158,0.136
233,0.695000179966404,0.7337662337662337,0.158,0.134
45,0.695977325204167,0.737012987012987,0.157,0.133
133,0.697713087087202,0.7402597402597403,0.156,0.131
138,0.698376714873487,0.7435064935064936,0.156,0.129
277,0.703501217787954,0.7467532467532467,0.153,0.127
87,0.704780046904555,0.75,0.152,0.125
184,0.706604522492528,0.7532467532467533,0.151,0.123
132,0.710638461874262,0.7564935064935064,0.148,0.121
306,0.711505201456488,0.7597402597402597,0.148,0.119
101,0.715230832208747,0.762987012987013,0.146,0.117
63,0.716800152170415,0.7662337662337663,0.145,0.116
24,0.717267882613952,0.7694805194805194,0.144,0.114
229,0.719453686713796,0.7727272727272727,0.143,0.112
12,0.723722317548942,0.775974025974026,0.14,0.11
115,0.724385415189258,0.7792207792207793,0.14,0.108
201,0.72558440339086,0.7824675324675324,0.139,0.107
144,0.730269041989614,0.7857142857142857,0.137,0.105
67,0.735270905586462,0.788961038961039,0.134,0.103
273,0.737988227225546,0.7922077922077922,0.132,0.101
14,0.744505820252335,0.7954545454545454,0.128,0.099
178,0.744777618249572,0.7987012987012987,0.128,0.098
286,0.747286105356713,0.801948051948052,0.127,0.096
232,0.749499368105302,0.8051948051948052,0.125,0.094
61,0.750852706844716,0.8084415584415584,0.124,0.092
209,0.752049940793142,0.8116883116883117,0.124,0.091
187,0.771586303303067,0.814935064935065,0.113,0.089
220,0.775263553191122,0.8181818181818182,0.111,0.087
32,0.777372534355743,0.8214285714285714,0.109,0.085
27,0.780635841288405,0.8246753246753247,0.108,0.084
231,0.782717908989534,0.827922077922078,0.106,0.082
38,0.784152383932156,0.8311688311688312,0.106,0.08
307,0.787774320483521,0.8344155844155844,0.104,0.079
234,0.791761848045027,0.8376623376623377,0.101,0.077
20,0.795269196779234,0.8409090909090909,0.099,0.075
118,0.797224542025859,0.8441558441558441,0.098,0.074
81,0.798893801386754,0.8474025974025974,0.098,0.072
99,0.7989228543142,0.8506493506493507,0.097,0.07
4,0.800237801162614,0.8538961038961039,0.097,0.069
18,0.801073189244491,0.8571428571428571,0.096,0.067
85,0.804043935061864,0.8603896103896104,0.095,0.065
143,0.804629855560691,0.8636363636363636,0.094,0.064
19,0.809563890388993,0.8668831168831169,0.092,0.062
80,0.810109929870188,0.8701298701298701,0.091,0.06
301,0.81043690305058,0.8733766233766234,0.091,0.059
204,0.811166998384296,0.8766233766233766,0.091,0.057
182,0.811221285126309,0.8798701298701299,0.091,0.056
180,0.813725042491189,0.8831168831168831,0.09,0.054
287,0.815807602664613,0.8863636363636364,0.088,0.052
98,0.816552861407758,0.8896103896103896,0.088,0.051
278,0.817361667381351,0.8928571428571429,0.088,0.049
241,0.818215495826605,0.8961038961038961,0.087,0.048
263,0.820219328738308,0.8993506493506493,0.086,0.046
253,0.820401096456785,0.9025974025974026,0.086,0.045
185,0.821604590679938,0.9058441558441559,0.085,0.043
89,0.82602468419259,0.9090909090909091,0.083,0.041
237,0.829321923560599,0.9123376623376623,0.081,0.04
225,0.836192316778066,0.9155844155844156,0.078,0.038
137,0.836406902647714,0.9188311688311688,0.078,0.037
280,0.841712925962335,0.922077922077922,0.075,0.035
57,0.842772513466765,0.9253246753246753,0.074,0.034
21,0.848912690169118,0.9285714285714286,0.071,0.032
218,0.850186327234004,0.9318181818181818,0.07,0.031
191,0.859761989450485,0.935064935064935,0.066,0.029
236,0.86097564493836,0.9383116883116883,0.065,0.028
235,0.861387162969957,0.9415584415584416,0.065,0.026
200,0.867938761466224,0.9448051948051948,0.062,0.025
66,0.872354634056974,0.948051948051948,0.059,0.023
22,0.873056878526806,0.9512987012987013,0.059,0.022
174,0.896579687126222,0.9545454545454546,0.047,0.02
11,0.898940661048123,0.9577922077922078,0.046,0.019
76,0.902169045527901,0.961038961038961,0.045,0.017
270,0.902621339662079,0.9642857142857143,0.044,0.016
43,0.906749053424527,0.9675324675324676,0.043,0.014
44,0.907150894472565,0.9707792207792207,0.042,0.013
239,0.913148840851646,0.974025974025974,0.039,0.011
288,0.929073894386406,0.9772727272727273,0.032,0.01
299,0.930454484619769,0.9805194805194806,0.031,0.009
159,0.93784975300512,0.9837662337662337,0.028,0.007
139,0.9570263809994,0.987012987012987,0.019,0.006
6,0.964651483815108,0.9902597402597403,0.016,0.004
300,0.96927759438182,0.9935064935064936,0.014,0.003
34,0.970675297011111,0.9967532467532467,0.013,0.001
8,0.998537778045408,1.0,0.001,-0.0
