,P,Exp P,Log P,Log Exp P
111,0.24969976617272,0.2556053811659193,0.603,0.592
128,0.257258626194122,0.2600896860986547,0.59,0.585
0,0.258003149723702,0.2645739910313901,0.588,0.577
213,0.260021901787025,0.26905829596412556,0.585,0.57
2,0.263333451837083,0.273542600896861,0.579,0.563
40,0.263627762570226,0.27802690582959644,0.579,0.556
192,0.264416026563046,0.2825112107623318,0.578,0.549
15,0.265342137753564,0.28699551569506726,0.576,0.542
176,0.267249687937562,0.2914798206278027,0.573,0.535
185,0.267838066130237,0.29596412556053814,0.572,0.529
7,0.267936751791059,0.3004484304932735,0.572,0.522
9,0.271636406817713,0.30493273542600896,0.566,0.516
206,0.274887829735847,0.3094170403587444,0.561,0.509
158,0.275761658372024,0.31390134529147984,0.559,0.503
104,0.276056138846785,0.3183856502242152,0.559,0.497
60,0.27701971839084,0.32286995515695066,0.557,0.491
24,0.277212056698658,0.3273542600896861,0.557,0.485
121,0.288527230414045,0.33183856502242154,0.54,0.479
162,0.28956616319641,0.336322869955157,0.538,0.473
41,0.290393395727751,0.34080717488789236,0.537,0.467
43,0.291567224601465,0.3452914798206278,0.535,0.462
83,0.292800872884739,0.34977578475336324,0.533,0.456
131,0.293287699414004,0.3542600896860987,0.533,0.451
34,0.29688251381276,0.35874439461883406,0.527,0.445
179,0.297128643009039,0.3632286995515695,0.527,0.44
184,0.298387790464986,0.36771300448430494,0.525,0.434
51,0.310986187749717,0.3721973094170404,0.507,0.429
68,0.311065685369212,0.37668161434977576,0.507,0.424
87,0.313811219235943,0.3811659192825112,0.503,0.419
105,0.319196102731394,0.38565022421524664,0.496,0.414
38,0.323598687288134,0.3901345291479821,0.49,0.409
13,0.326560963105534,0.39461883408071746,0.486,0.404
166,0.333006030003054,0.3991031390134529,0.478,0.399
175,0.335004966304689,0.40358744394618834,0.475,0.394
155,0.352127511372911,0.4080717488789238,0.453,0.389
44,0.359433376571394,0.4125560538116592,0.444,0.385
163,0.359526352311381,0.4170403587443946,0.444,0.38
53,0.36067127622495,0.42152466367713004,0.443,0.375
5,0.360673766358656,0.4260089686098655,0.443,0.371
217,0.361528208679623,0.4304932735426009,0.442,0.366
6,0.361861283912913,0.4349775784753363,0.441,0.362
136,0.362981887862398,0.43946188340807174,0.44,0.357
73,0.363297379171178,0.4439461883408072,0.44,0.353
89,0.367297645234935,0.4484304932735426,0.435,0.348
39,0.367704130021868,0.452914798206278,0.435,0.344
1,0.370595887413529,0.45739910313901344,0.431,0.34
216,0.378079037184904,0.4618834080717489,0.422,0.335
56,0.382982064351866,0.4663677130044843,0.417,0.331
33,0.387544390975449,0.47085201793721976,0.412,0.327
164,0.387544609364316,0.47533632286995514,0.412,0.323
120,0.388665393707121,0.4798206278026906,0.41,0.319
147,0.393471425397215,0.484304932735426,0.405,0.315
190,0.396398378489681,0.48878923766816146,0.402,0.311
205,0.398324666750551,0.49327354260089684,0.4,0.307
100,0.400133970468521,0.4977578475336323,0.398,0.303
141,0.401371766417339,0.5022421524663677,0.396,0.299
117,0.402854281736041,0.5067264573991032,0.395,0.295
196,0.414623569512434,0.5112107623318386,0.382,0.291
18,0.415815546625018,0.515695067264574,0.381,0.288
139,0.415965226611636,0.5201793721973094,0.381,0.284
126,0.416400210370653,0.5246636771300448,0.38,0.28
209,0.416662306851658,0.5291479820627802,0.38,0.276
109,0.42317971911899,0.5336322869955157,0.373,0.273
21,0.423336647766524,0.5381165919282511,0.373,0.269
150,0.423469118425619,0.5426008968609866,0.373,0.266
20,0.424406668312634,0.547085201793722,0.372,0.262
195,0.425172264987778,0.5515695067264574,0.371,0.258
79,0.427399819665589,0.5560538116591929,0.369,0.255
214,0.429742555070405,0.5605381165919282,0.367,0.251
165,0.429997139771824,0.5650224215246636,0.367,0.248
55,0.439053155507201,0.5695067264573991,0.357,0.245
137,0.443668878516761,0.5739910313901345,0.353,0.241
219,0.448682735721285,0.57847533632287,0.348,0.238
74,0.449979785239114,0.5829596412556054,0.347,0.234
130,0.45341988695031,0.5874439461883408,0.343,0.231
177,0.454977515135307,0.5919282511210763,0.342,0.228
59,0.46013683754067,0.5964125560538116,0.337,0.224
23,0.460677413936274,0.600896860986547,0.337,0.221
99,0.46615711978266,0.6053811659192825,0.331,0.218
8,0.468988404132945,0.6098654708520179,0.329,0.215
119,0.470546854597435,0.6143497757847534,0.327,0.212
182,0.477386517210002,0.6188340807174888,0.321,0.208
202,0.483141680772229,0.6233183856502242,0.316,0.205
48,0.48344472187816,0.6278026905829597,0.316,0.202
84,0.489698291720912,0.6322869955156951,0.31,0.199
75,0.494520437318217,0.6367713004484304,0.306,0.196
174,0.496049593495077,0.6412556053811659,0.304,0.193
142,0.497939802443334,0.6457399103139013,0.303,0.19
127,0.498312123064697,0.6502242152466368,0.302,0.187
35,0.510267105521377,0.6547085201793722,0.292,0.184
129,0.518464435900921,0.6591928251121076,0.285,0.181
45,0.529847540065009,0.6636771300448431,0.276,0.178
103,0.532523897580205,0.6681614349775785,0.274,0.175
200,0.533438886861394,0.672645739910314,0.273,0.172
65,0.541287934103631,0.6771300448430493,0.267,0.169
169,0.547254647154245,0.6816143497757847,0.262,0.166
156,0.552555634880279,0.6860986547085202,0.258,0.164
108,0.556127879869052,0.6905829596412556,0.255,0.161
85,0.558244844637599,0.695067264573991,0.253,0.158
107,0.561003988404628,0.6995515695067265,0.251,0.155
90,0.56139940848287,0.7040358744394619,0.251,0.152
144,0.569808455670913,0.7085201793721974,0.244,0.15
10,0.586848854998981,0.7130044843049327,0.231,0.147
113,0.587218955456465,0.7174887892376681,0.231,0.144
77,0.590965968917717,0.7219730941704036,0.228,0.141
159,0.594227503324389,0.726457399103139,0.226,0.139
178,0.596209772845564,0.7309417040358744,0.225,0.136
62,0.596712282291824,0.7354260089686099,0.224,0.133
183,0.619195891955871,0.7399103139013453,0.208,0.131
82,0.621662967862,0.7443946188340808,0.206,0.128
132,0.624557633886522,0.7488789237668162,0.204,0.126
198,0.638047496457758,0.7533632286995515,0.195,0.123
47,0.640102172075012,0.757847533632287,0.194,0.12
58,0.659976701397758,0.7623318385650224,0.18,0.118
211,0.663847983360983,0.7668161434977578,0.178,0.115
167,0.666931276772566,0.7713004484304933,0.176,0.113
145,0.672704329556308,0.7757847533632287,0.172,0.11
114,0.674340929725106,0.7802690582959642,0.171,0.108
94,0.675421760872916,0.7847533632286996,0.17,0.105
133,0.684513360086378,0.7892376681614349,0.165,0.103
30,0.688801569378991,0.7937219730941704,0.162,0.1
140,0.689759935400802,0.7982062780269058,0.161,0.098
69,0.695293546018518,0.8026905829596412,0.158,0.095
52,0.704189007598919,0.8071748878923767,0.152,0.093
203,0.714998434296022,0.8116591928251121,0.146,0.091
72,0.71635550272827,0.8161434977578476,0.145,0.088
207,0.718442933702331,0.820627802690583,0.144,0.086
86,0.718448860046847,0.8251121076233184,0.144,0.083
186,0.724899655014773,0.8295964125560538,0.14,0.081
36,0.725565220277829,0.8340807174887892,0.139,0.079
29,0.752995456828833,0.8385650224215246,0.123,0.076
171,0.754816061667038,0.8430493273542601,0.122,0.074
191,0.765091842032345,0.8475336322869955,0.116,0.072
193,0.771442129678142,0.852017937219731,0.113,0.07
42,0.776494962098297,0.8565022421524664,0.11,0.067
194,0.781554012394824,0.8609865470852018,0.107,0.065
110,0.782188728549145,0.8654708520179372,0.107,0.063
28,0.786084296075372,0.8699551569506726,0.105,0.061
181,0.790975727086871,0.874439461883408,0.102,0.058
46,0.793392600783206,0.8789237668161435,0.101,0.056
101,0.798155507643064,0.8834080717488789,0.098,0.054
135,0.798629184360922,0.8878923766816144,0.098,0.052
71,0.802433396633387,0.8923766816143498,0.096,0.049
187,0.811932472782797,0.8968609865470852,0.09,0.047
4,0.82418639190952,0.9013452914798207,0.084,0.045
210,0.853427150881946,0.905829596412556,0.069,0.043
151,0.859048551991671,0.9103139013452914,0.066,0.041
222,0.87476135419458,0.9147982062780269,0.058,0.039
188,0.887758058724189,0.9192825112107623,0.052,0.037
26,0.892231872583595,0.9237668161434978,0.05,0.034
189,0.894998827338921,0.9282511210762332,0.048,0.032
157,0.895027049635564,0.9327354260089686,0.048,0.03
78,0.909589780291958,0.9372197309417041,0.041,0.028
221,0.910083253454998,0.9417040358744395,0.041,0.026
81,0.910235029831834,0.9461883408071748,0.041,0.024
22,0.911175857317276,0.9506726457399103,0.04,0.022
91,0.912517313686343,0.9551569506726457,0.04,0.02
32,0.921588126994135,0.9596412556053812,0.035,0.018
148,0.938326187958612,0.9641255605381166,0.028,0.016
50,0.950784573182497,0.968609865470852,0.022,0.014
160,0.96444274471048,0.9730941704035875,0.016,0.012
67,0.972274602556217,0.9775784753363229,0.012,0.01
134,0.97649838399848,0.9820627802690582,0.01,0.008
95,0.985978201672864,0.9865470852017937,0.006,0.006
116,0.987968363807005,0.9910313901345291,0.005,0.004
122,0.989393958547523,0.9955156950672646,0.005,0.002
154,0.997527338694907,1.0,0.001,-0.0
