,P,Exp P,Log P,Log Exp P
303,0.579895092149863,0.616519174041298,0.237,0.21
215,0.586282328457465,0.6194690265486725,0.232,0.208
238,0.589640280867841,0.6224188790560472,0.229,0.206
22,0.594479071001566,0.6253687315634219,0.226,0.204
290,0.596218009575399,0.6283185840707964,0.225,0.202
292,0.596812979597418,0.6312684365781711,0.224,0.2
83,0.5980121503146,0.6342182890855457,0.223,0.198
328,0.60046794908155,0.6371681415929203,0.222,0.196
318,0.604047483504013,0.640117994100295,0.219,0.194
159,0.605960534734014,0.6430678466076696,0.218,0.192
275,0.607365296718776,0.6460176991150443,0.217,0.19
110,0.616124048093844,0.6489675516224189,0.21,0.188
256,0.624523037029771,0.6519174041297935,0.204,0.186
195,0.627063573342677,0.6548672566371682,0.203,0.184
8,0.628387275116396,0.6578171091445427,0.202,0.182
283,0.629119092401648,0.6607669616519174,0.201,0.18
259,0.629421160498326,0.6637168141592921,0.201,0.178
140,0.63340153177614,0.6666666666666666,0.198,0.176
235,0.634175719482385,0.6696165191740413,0.198,0.174
255,0.639422310712827,0.672566371681416,0.194,0.172
274,0.640987167213831,0.6755162241887905,0.193,0.17
246,0.643119879940029,0.6784660766961652,0.192,0.168
99,0.643770598607642,0.6814159292035398,0.191,0.167
241,0.64740264125108,0.6843657817109144,0.189,0.165
287,0.648481864295574,0.6873156342182891,0.188,0.163
126,0.649696404251419,0.6902654867256637,0.187,0.161
201,0.651097713359222,0.6932153392330384,0.186,0.159
188,0.651695181318884,0.696165191740413,0.186,0.157
221,0.65688831314074,0.6991150442477876,0.183,0.155
236,0.660743281579943,0.7020648967551623,0.18,0.154
291,0.662649968550596,0.7050147492625368,0.179,0.152
31,0.662855514141481,0.7079646017699115,0.179,0.15
113,0.66329465976601,0.7109144542772862,0.178,0.148
192,0.663413706217622,0.7138643067846607,0.178,0.146
313,0.667207781259346,0.7168141592920354,0.176,0.145
75,0.677552646022495,0.7197640117994101,0.169,0.143
45,0.677824406537918,0.7227138643067846,0.169,0.141
119,0.682644873780063,0.7256637168141593,0.166,0.139
314,0.68449906481943,0.7286135693215339,0.165,0.138
59,0.686667882163976,0.7315634218289085,0.163,0.136
312,0.695846032693985,0.7345132743362832,0.157,0.134
95,0.696386172156046,0.7374631268436578,0.157,0.132
186,0.696801603439632,0.7404129793510325,0.157,0.131
104,0.699009766678242,0.7433628318584071,0.156,0.129
168,0.6998491286679,0.7463126843657817,0.155,0.127
302,0.70158279072352,0.7492625368731564,0.154,0.125
97,0.70235078062657,0.7522123893805309,0.153,0.124
276,0.704477607887268,0.7551622418879056,0.152,0.122
64,0.705319070117332,0.7581120943952803,0.152,0.12
271,0.706293415016667,0.7610619469026548,0.151,0.119
49,0.706866475842079,0.7640117994100295,0.151,0.117
127,0.712888646244231,0.7669616519174042,0.147,0.115
157,0.72135328998301,0.7699115044247787,0.142,0.114
216,0.72746489561801,0.7728613569321534,0.138,0.112
30,0.728884388505392,0.775811209439528,0.137,0.11
26,0.729100489642423,0.7787610619469026,0.137,0.109
250,0.735360444405617,0.7817109144542773,0.133,0.107
78,0.740597228948704,0.7846607669616519,0.13,0.105
300,0.746738014532684,0.7876106194690266,0.127,0.104
177,0.750903319627989,0.7905604719764012,0.124,0.102
54,0.751298944166797,0.7935103244837758,0.124,0.1
249,0.754226983101482,0.7964601769911505,0.122,0.099
134,0.764400872775112,0.799410029498525,0.117,0.097
24,0.765112707543006,0.8023598820058997,0.116,0.096
121,0.768432119490305,0.8053097345132744,0.114,0.094
17,0.770721180386098,0.8082595870206489,0.113,0.092
36,0.772305854990642,0.8112094395280236,0.112,0.091
319,0.77325706029729,0.8141592920353983,0.112,0.089
176,0.774779581038371,0.8171091445427728,0.111,0.088
25,0.775622351958151,0.8200589970501475,0.11,0.086
173,0.787531205025538,0.8230088495575221,0.104,0.085
90,0.790878170927787,0.8259587020648967,0.102,0.083
23,0.797774639241419,0.8289085545722714,0.098,0.081
156,0.79897679446341,0.831858407079646,0.097,0.08
200,0.804336930933084,0.8348082595870207,0.095,0.078
293,0.804413469358092,0.8377581120943953,0.095,0.077
111,0.807419013893725,0.8407079646017699,0.093,0.075
80,0.812209378213376,0.8436578171091446,0.09,0.074
48,0.812863947937128,0.8466076696165191,0.09,0.072
219,0.813062363663863,0.8495575221238938,0.09,0.071
77,0.817071353725439,0.8525073746312685,0.088,0.069
150,0.817241372773782,0.855457227138643,0.088,0.068
253,0.823391853556218,0.8584070796460177,0.084,0.066
243,0.823764533093185,0.8613569321533924,0.084,0.065
208,0.82505630104595,0.8643067846607669,0.084,0.063
266,0.829842118182606,0.8672566371681416,0.081,0.062
306,0.834573319131435,0.8702064896755162,0.079,0.06
252,0.838161740502027,0.8731563421828908,0.077,0.059
198,0.84659199151934,0.8761061946902655,0.072,0.057
307,0.852186287068444,0.8790560471976401,0.069,0.056
209,0.85225247272687,0.8820058997050148,0.069,0.055
170,0.859918786061124,0.8849557522123894,0.066,0.053
74,0.859998351890458,0.887905604719764,0.066,0.052
66,0.86651621892816,0.8908554572271387,0.062,0.05
73,0.87069370827134,0.8938053097345132,0.06,0.049
141,0.871580704830933,0.8967551622418879,0.06,0.047
260,0.874589152502359,0.8997050147492626,0.058,0.046
202,0.877931594876004,0.9026548672566371,0.057,0.044
338,0.87937870256097,0.9056047197640118,0.056,0.043
311,0.881934001919751,0.9085545722713865,0.055,0.042
147,0.889822616883874,0.911504424778761,0.051,0.04
315,0.894839020209994,0.9144542772861357,0.048,0.039
163,0.897825701791169,0.9174041297935103,0.047,0.037
123,0.898106215617827,0.9203539823008849,0.047,0.036
270,0.904120707220678,0.9233038348082596,0.044,0.035
229,0.904301174253806,0.9262536873156342,0.044,0.033
190,0.907287644000902,0.9292035398230089,0.042,0.032
143,0.907343717931511,0.9321533923303835,0.042,0.031
50,0.907944843730119,0.9351032448377581,0.042,0.029
51,0.910804913992648,0.9380530973451328,0.041,0.028
309,0.916007474084968,0.9410029498525073,0.038,0.026
265,0.917753090376889,0.943952802359882,0.037,0.025
222,0.924705594637536,0.9469026548672567,0.034,0.024
52,0.935325710988652,0.9498525073746312,0.029,0.022
172,0.941289333290696,0.9528023598820059,0.026,0.021
28,0.94537688742195,0.9557522123893806,0.024,0.02
84,0.951726304901956,0.9587020648967551,0.021,0.018
327,0.95860116753733,0.9616519174041298,0.018,0.017
86,0.959031209728807,0.9646017699115044,0.018,0.016
161,0.959534399729672,0.967551622418879,0.018,0.014
9,0.962281754086972,0.9705014749262537,0.017,0.013
41,0.962746047199275,0.9734513274336283,0.016,0.012
305,0.963151830626759,0.976401179941003,0.016,0.01
63,0.963337682144314,0.9793510324483776,0.016,0.009
32,0.964678771334602,0.9823008849557522,0.016,0.008
196,0.965255951377691,0.9852507374631269,0.015,0.006
137,0.975096231736742,0.9882005899705014,0.011,0.005
162,0.977993371218098,0.9911504424778761,0.01,0.004
212,0.995369561533991,0.9941002949852508,0.002,0.003
325,0.995673657635133,0.9970501474926253,0.002,0.001
257,0.996062243947924,1.0,0.002,-0.0
